Internal ID,Vendor ID,SMILES,CollectionName,rlm_CLint
Mol824,43081907,Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,emolecules,2.533792388
Mol825,24958639,Cn1cnnc1CNc1ccccc1C#N,emolecules,1.027920136
Mol826,23673158,O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,emolecules,1.027920136
Mol827,9879245,COc1ccc(NC(=O)c2snnc2C)c(OC)c1,emolecules,2.259519818
Mol828,Z1411035575,Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,enamineHTS,2.351605005
Mol829,32015702,CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,emolecules,2.965628728
Mol830,152135,O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,emolecules,2.59522167
Mol831,48597409,CN(C)c1ncn(-c2cccc(N)c2)n1,emolecules,1.404611383
Mol832,901477,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,emolecules,2.847664567
Mol833,32146223,c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,emolecules,3.190827911
Mol834,140213,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,emolecules,2.746224617
Mol835,49169918,Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,emolecules,3.144640514
Mol836,30493672,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,emolecules,1.027920136
Mol837,49965014,CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,emolecules,1.546530325
Mol838,7723164,Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,emolecules,2.320545072
Mol839,48880634,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,emolecules,2.218149352
Mol840,33361007,O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,emolecules,2.409268499
Mol841,31981926,CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,emolecules,1.467030635
Mol842,32009682,Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,emolecules,1.834827466
Mol843,147155,Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,emolecules,2.90742426
Mol844,44529882,COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,emolecules,2.19830236
Mol845,36909737,Cc1cccc(Oc2cc(CN)ccn2)c1C,emolecules,2.721654835
Mol846,300636138,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,emolecules,2.150962029
Mol847,13484208,Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,emolecules,2.813301376
Mol848,33308690,CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,emolecules,2.714415269
Mol849,43249211,O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,emolecules,1.027920136
Mol850,17159117,COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,emolecules,2.533486077
Mol851,49955148,Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,emolecules,1.192316505
Mol852,46093681,CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,emolecules,2.709698107
Mol853,13419387,Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,emolecules,3.440757997
Mol854,36356120,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,emolecules,2.6042509
Mol855,2972727,Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,emolecules,2.048748576
Mol856,32130663,OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,emolecules,2.151700732
Mol857,31341176,Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,emolecules,2.365796748
Mol858,5799127,Nc1ccc(Oc2ccccc2F)nc1,emolecules,1.417604535
Mol859,30446887,Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,emolecules,2.508423321
Mol860,43664822,Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,emolecules,2.91532859
Mol861,43140484,CCOC(=O)c1cccnc1-c1cccc2ccnn12,emolecules,1.903442708
Mol862,24110376,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,emolecules,1.813761073
Mol863,24022867,NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,emolecules,2.917721815
Mol864,25020465,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,emolecules,3.085767077
Mol865,27368582,O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,emolecules,3.650157389
Mol866,44106917,CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,emolecules,3.004767908
Mol867,30026465,O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,emolecules,2.695767901
Mol868,30026467,CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1,emolecules,3.338218563
Mol869,30026463,Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,emolecules,3.41640083
Mol870,208343,Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,emolecules,1.027920136
Mol871,32147565,CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,emolecules,3.589768031
Mol872,32147581,CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,emolecules,2.932890102
Mol873,45664515,O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,emolecules,2.703739201
Mol874,36356154,COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1,emolecules,1.645540161
Mol875,131225,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,emolecules,2.705097036
Mol876,260081695,COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,emolecules,2.131021661
Mol877,36269102,Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,emolecules,3.337597415
Mol878,2191788,COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,emolecules,3.450356591
Mol879,110220963,Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,emolecules,2.764442906
Mol880,45716971,COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,emolecules,2.80904836
Mol881,43559227,CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,emolecules,2.795620753
Mol882,45763784,Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,emolecules,2.268631787
Mol883,2343643,Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,emolecules,3.048810681
Mol884,320420210,CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,emolecules,2.860846881
Mol885,181210453,CCN(Cc1ccccc1)C(=O)c1cccnc1N,emolecules,2.23981482
Mol886,48629606,Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,emolecules,3.597022606
Mol887,29601204,CCCNC(=O)c1ccnc(N(C)C)c1,emolecules,1.92171248
Mol888,32117877,O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,emolecules,1.027920136
Mol889,43366906,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,emolecules,1.249442961
Mol890,32083468,CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,emolecules,3.34388635
Mol891,31839122,Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,emolecules,2.447708306
Mol892,43366944,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,emolecules,1.702215059
Mol893,2246274,COc1ccccc1C(=O)Nc1cccc(C#N)c1,emolecules,1.908168566
Mol894,43638490,CO[C@H]1COCCN(C(=O)c2cccnc2)C1,emolecules,1.027920136
Mol895,50136169,CC(=O)Nc1ccc(C(=O)N2CCc3ncncc3C2)cc1,emolecules,1.027920136
Mol896,36962175,Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,emolecules,2.188430657
Mol897,Z1611059418,CC(C)c1nnc(NCc2ccn(C)c2)o1,enamineHTS,1.799926107
Mol898,44845158,COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,emolecules,1.919411166
Mol899,152907,CC(C)N1CCC(O)(c2ccccc2F)CC1,emolecules,2.558468563
Mol900,31378111,CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,emolecules,1.027920136
Mol901,30063543,O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,emolecules,3.070491144
Mol902,31348551,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,emolecules,2.080686
Mol903,45736512,CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,3.013243501
Mol904,31876232,Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,emolecules,2.796398776
Mol905,26060327,O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1,emolecules,2.123668742
Mol906,227979253,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,emolecules,1.379740501
Mol907,20072667,CC(C)(C(=O)NCc1ccccn1)c1ccccc1,emolecules,2.139107371
Mol908,31397472,O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1,emolecules,1.605778955
Mol909,7716996,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,emolecules,1.027920136
Mol910,32033578,CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1,emolecules,3.626562181
Mol911,36907186,COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,emolecules,1.730426945
Mol912,11791483,CC(C)CN1C(=O)C(=O)N(Cc2ccccn2)C1=O,emolecules,1.453944862
Mol913,29581584,CON(C)C(=O)CCc1c(C)nn(C)c1C,emolecules,1.451279719
Mol914,54864400,CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,emolecules,2.684593146
Mol915,35693197,O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,emolecules,1.966859486
Mol916,32431408,COc1ccc(C)cc1-c1cccnc1O,emolecules,1.423180315
Mol917,36447805,N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,emolecules,2.817485378
Mol918,31412633,Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,emolecules,1.027920136
Mol919,32446521,O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,emolecules,1.027920136
Mol920,43382895,O=C(c1cccs1)N1C[C@@H]2CCCN(C(=O)c3cccs3)[C@@H]2C1,emolecules,2.177813437
Mol921,35739549,COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1,emolecules,2.524216914
Mol922,31951751,CC(C)c1csc(NC(=O)C2CCN(c3ncccn3)CC2)n1,emolecules,2.427534794
Mol923,35765811,CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,emolecules,1.027920136
Mol924,45751322,CN(CCc1ccccn1)C(=O)Nc1nncs1,emolecules,1.027920136
Mol925,31997330,CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,emolecules,1.208763733
Mol926,1527294,COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,emolecules,3.202609543
Mol927,31231105,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,emolecules,2.008417048
Mol928,31837160,CN(C)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1,emolecules,1.839905218
Mol929,49972816,Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,emolecules,2.606319011
Mol930,2059266,CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,emolecules,1.409070438
Mol931,299994993,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,emolecules,1.764766252
Mol932,MCULE-8889700922,Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,mcule,3.304158864
Mol933,44598735,CCOCC(=O)N1CCC2(CCc3ccccc3O2)CC1,emolecules,2.912676313
Mol934,44598747,CCNC(=O)N1CCC2(CCc3ccccc3O2)CC1,emolecules,2.946536266
Mol935,29703166,CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,emolecules,2.654183283
Mol936,50132153,CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,emolecules,3.31341266
Mol937,33312531,Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1,emolecules,3.388510958
Mol938,73014318,Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,emolecules,2.447650986
Mol939,2873705,Cc1ccccc1-n1nc(C(C)(C)C)cc1N,emolecules,1.027920136
Mol940,139887,COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,emolecules,2.799777382
Mol941,53777805,Cc1cccn(Cc2cccnc2)c1=O,emolecules,1.027920136
Mol942,25014865,c1nc(NC2CCN(C3CC3)CC2)c2sccc2n1,emolecules,1.906157193
Mol943,33317735,Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,emolecules,2.502889848
Mol944,27419746,O=C(NCc1nncn1-c1ccccc1)C1CCCC1,emolecules,1.087568476
Mol945,48309286,Cc1nccn1CCCN1C(=O)SC(C)(C)C1=O,emolecules,1.919046696
Mol946,23827295,Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,emolecules,1.999973942
Mol947,46078321,Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,emolecules,3.021670479
Mol948,42964650,COCc1nc(-c2cc(F)ccc2F)c(C)s1,emolecules,2.628320459
Mol949,16780289,Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,emolecules,2.667123137
Mol950,29911643,COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,emolecules,3.09247396
Mol951,43413534,N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,emolecules,2.324819331
Mol952,42961556,Cc1cccn(Cc2ccccc2F)c1=O,emolecules,1.783167226
Mol953,49961912,N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2,emolecules,3.203705577
Mol954,42956770,CN(Cc1ccccn1)c1nc2ccccc2o1,emolecules,2.557217174
Mol955,37112493,O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1,emolecules,2.736404471
Mol956,23728018,Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,emolecules,1.274134748
Mol957,291159,COc1ccc(CNc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,emolecules,3.289164929
Mol958,49320295,Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,emolecules,2.247907013
Mol959,49932658,CCCCN(C)C(=O)Nc1cc(C)ccn1,emolecules,2.353716244
Mol960,49955252,Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,emolecules,1.027920136
Mol961,30697446,CC(C)(C)C(=O)N1CCC(NS(C)(=O)=O)CC1,emolecules,1.027920136
Mol962,30448845,CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,emolecules,2.468611667
Mol963,30666181,Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,emolecules,3.763435781
Mol964,36464307,c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1,emolecules,2.646264494
Mol965,351738,COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC,emolecules,1.63856912
Mol966,36791100,Nc1nncc(-c2ccccc2OC(F)F)n1,emolecules,1.027920136
Mol967,48312888,Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,emolecules,2.150455552
Mol968,31878740,O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,emolecules,1.720804062
Mol969,29577392,O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1,emolecules,2.824888272
Mol970,11812085,CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,emolecules,2.498096801
Mol971,35709702,CNC(=O)Cn1ccc2cc(OC)ccc21,emolecules,1.999652425
Mol972,29658437,C#CCNC(=O)c1cc(C(C)C)nn1CC,emolecules,1.094610863
Mol973,29658635,CCOC(=O)N1CCN(C(=O)Nc2cccc3c2CCCC3)CC1,emolecules,2.595324234
Mol974,6180154,Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,emolecules,2.31700345
Mol975,24093551,Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,emolecules,2.836297525
Mol976,36342874,Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,emolecules,2.816373226
Mol977,13458787,Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,emolecules,1.688019161
Mol978,36284654,Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,emolecules,1.027920136
Mol979,37022061,COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,emolecules,2.42911571
Mol980,3572643,CC(=O)N1CCC(C(=O)Nc2nccs2)(c2ccccc2)CC1,emolecules,2.372663501
Mol981,32009324,O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,emolecules,3.399066496
Mol982,32378112,O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,emolecules,3.214697381
Mol983,48763678,c1ccc(Cc2nnc(NC3CCOCC3)s2)cc1,emolecules,1.313846138
Mol984,29618437,Cc1ccc(CCNC(=O)c2ccncc2)o1,emolecules,1.718402031
Mol985,72973086,CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,emolecules,2.172588338
Mol986,30190454,NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,emolecules,2.131159751
Mol987,36261251,O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1,emolecules,2.696762531
Mol988,195031,COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1,emolecules,3.247109216
Mol989,48779690,CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,emolecules,3.02917754
Mol990,32146431,CN(CC(=O)Nc1ccncc1)C1CCCC1,emolecules,2.594630077
Mol991,31911519,CCn1cc(NC(=O)c2ccccc2C)cn1,emolecules,1.027920136
Mol992,48259551,CC(C)[C@H](Nc1ncc(Cl)cn1)C(=O)N1CCCC1,emolecules,2.256563816
Mol993,24070010,Cc1sc2nc(CN3CCOCC3)nc(N3CCN(c4ccncc4)CC3)c2c1C,emolecules,2.448822219
Mol994,31871793,COc1ccccc1-c1nn(-c2ccccc2)cc1CO,emolecules,2.57334512
Mol995,46620326,CCc1nc(CN2C(=O)COc3ccc(F)cc32)cs1,emolecules,3.096984358
Mol996,49156244,CCCCn1nc(-c2ccc(C)o2)nc1CNC,emolecules,2.37857776
Mol997,171697218,CC(=O)NCCCOc1ccc(CN2C[C@H](O)[C@@H](Oc3cccc(C)c3)C2)cc1,emolecules,2.742940262
Mol998,31409108,NCc1cccnc1OCc1ccccc1,emolecules,2.873106018
Mol999,49155578,Fc1ccc(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)c(F)c1,emolecules,1.79698346
Mol1000,32048916,CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1,emolecules,2.076582194
Mol1001,24069164,O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,emolecules,2.753110976
Mol1002,15283106,COc1ccc(NC(=O)C(C)N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,emolecules,3.286232753
Mol1003,14097435,Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O,emolecules,1.027920136
Mol1004,267729,CS(=O)(=O)N1CC(c2n[nH]c3ncccc23)C1,emolecules,1.027920136
Mol1005,30438633,CN1C(=O)COc2ccc(NC(=O)CCN3C(=O)COc4ccc(Cl)cc43)cc21,emolecules,3.066508924
Mol1006,537527,N=C(N)N/N=C/c1c(Cl)cccc1Cl,emolecules,1.886518925
Mol1007,1456984,CCOC(=O)Cc1c(C)[nH]c2c(-c3ccccc3)cnn2c1=O,emolecules,1.95240494
Mol1008,50897890,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,emolecules,2.020609853
Mol1009,71010653,O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,emolecules,1.027920136
Mol1010,222599,c1cc2cc[nH]c2c(CC2CN(C3CCCC3)C2)n1,emolecules,1.905558437
Mol1011,33362309,COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,emolecules,2.504792896
Mol1012,43272847,Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,emolecules,2.684802289
Mol1013,LN01342435,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,labnetworkBB,1.746688677
Mol1014,306388,O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCCO4,emolecules,1.027920136
Mol1015,235805596,CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1,emolecules,2.039992793
Mol1016,205724941,O=c1ccc(C2CC2)nn1CC1CN(CC2(O)CCCC2)C1,emolecules,1.924418858
Mol1017,31323694,Cc1nnc(NCc2cccnc2)c2ccccc12,emolecules,1.711326287
Mol1018,31405077,Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,emolecules,2.712478812
Mol1019,32494828,CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,emolecules,1.908216853
Mol1020,53882277,O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,emolecules,3.041562816
Mol1021,11850006,CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,emolecules,1.027920136
Mol1022,429276,CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,emolecules,2.448144929
Mol1023,37009919,O=C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)N1CCC1,emolecules,1.422409257
Mol1024,49995595,CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1,emolecules,2.889505633
Mol1025,49297145,CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,emolecules,2.128321709
Mol1026,44551324,Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,emolecules,3.042626302
Mol1027,2908077,COc1ccc(-c2cn3c4ccccc4nc3n2CCO)cc1,emolecules,3.07726468
Mol1028,31878068,Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,emolecules,1.051846838
Mol1029,2258851,O=C(NCCc1ccccc1)c1cnccn1,emolecules,1.463071381
Mol1030,49933864,CN(C)C(=O)OCCN1CCC(c2c[nH]c3ncccc23)CC1,emolecules,2.006089348
Mol1031,31921006,CN(Cc1ccc(Br)o1)C(=O)CN1CCCC1=O,emolecules,1.222560409
Mol1032,157255,Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,emolecules,3.38371001
Mol1033,25726403,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,emolecules,3.301600935
Mol1034,32021126,CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,emolecules,3.180541325
Mol1035,32434890,Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,emolecules,2.686881049
Mol1036,49670792,COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,emolecules,2.645033982
Mol1037,25724621,CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,emolecules,2.553197076
Mol1038,24873612,COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,emolecules,3.199491614
Mol1039,24883050,COc1ccc(C2(NCc3cccc4ncccc34)CC2)cc1,emolecules,3.12682501
Mol1040,MCULE-6903077184,CC(=O)c1ccc(OCCCCN2CCCC2)cc1,mcule,2.656148052
Mol1041,35717800,O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,emolecules,1.027920136
Mol1042,32018130,CSCc1csc(NC(C)=O)n1,emolecules,2.394859516
Mol1043,29596013,CN(C)c1cc(CNc2ccc(C#N)cn2)ccn1,emolecules,1.975257136
Mol1044,36933237,CC(C)(C)n1ncc(C(=O)N2CCCn3ncnc32)c1C(F)(F)F,emolecules,2.574546325
Mol1045,48213727,c1cnc(-n2cccn2)c(CNC2CCCC2)c1,emolecules,1.605434345
Mol1046,48257421,CCc1nnc(Oc2cccnc2)c(C#N)c1CC,emolecules,1.333507729
Mol1047,3333585,O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,emolecules,2.567835354
Mol1048,46223555,Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,emolecules,1.877163941
Mol1049,30492996,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,emolecules,3.503921088
Mol1050,29912627,Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,emolecules,3.301915487
Mol1051,36464053,CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,emolecules,1.875188638
Mol1052,35690264,O=C(Nc1ccc(N2CCOCC2)nc1)N1CCc2sccc2C1,emolecules,2.037753092
Mol1053,53927369,Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,emolecules,2.279532347
Mol1054,45475529,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1.CS(=O)(=O)O,emolecules,2.028742009
Mol1055,50428674,CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21,emolecules,2.433891387
Mol1056,Z344039182,O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1,enamineHTS,1.367616792
Mol1057,35684677,COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,3.172893239
Mol1058,42653736,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,emolecules,2.552304327
Mol1059,43241548,CC(=O)Nc1cc(CCC2CCNCC2)ccn1,emolecules,1.027920136
Mol1060,29780390,CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1,emolecules,1.027920136
